Species,Environment,SbstDiam,BodyMass,scaled_Diam,MeanLphsMS,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,MovClip
Cebus capucinus,La Suerte,6.36,3.1,4.361841542,0.618132,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30393-94_341Clipped
Cebus capucinus,La Suerte,6.45,3.1,4.423565715,0.5557125,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR99885-131.MP4_990Clipped
Cebus capucinus,La Suerte,6.48,3.1,4.444140439,0.6034835,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03615-103_1Clipped
Cebus capucinus,La Suerte,6.63,3.1,4.54701406,0.5943905,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR31733-131.MP4_145Clipped
Cebus capucinus,La Suerte,6.67,3.1,4.574447026,0.5617585,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR02065-48.MP4_640Clipped
Cebus capucinus,La Suerte,6.69,3.1,4.588163509,0.076946,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03096-18_200Clipped
Cebus capucinus,La Suerte,6.69,3.1,4.588163509,0.598958,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR33893-21.MP4_360Clipped
Cebus capucinus,La Suerte,6.69,3.1,4.588163509,0.633434,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30003-55.MP4_10Clipped
Cebus capucinus,La Suerte,6.78,3.1,4.649887681,0.6151315,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR01375-75_1Clipped
Cebus capucinus,La Suerte,6.85,3.1,4.697895371,0.1326715,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR00035-4_500Clipped
Cebus capucinus,La Suerte,6.88,3.1,4.718470096,0.5570515,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28073-39.MP4_258Clipped
Cebus capucinus,La Suerte,6.88,3.1,4.718470096,0.6436535,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR27853-17.MP4_258Clipped
Cebus capucinus,La Suerte,6.89,3.1,4.725328337,0.570802,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28613-48clipMIMB.MP4_215Clipped
Cebus capucinus,La Suerte,6.89,3.1,4.725328337,0.605971,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28613-48clipMIMB.MP4_215Clipped
Cebus capucinus,La Suerte,6.89,3.1,4.725328337,0.607565,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28603-47_1Clipped
Cebus capucinus,La Suerte,6.89,3.1,4.725328337,0.613803,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28613-48clipMIMB.MP4_215Clipped
Cebus capucinus,La Suerte,6.89,3.1,4.725328337,0.616569,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28603-47_1Clipped
Cebus capucinus,La Suerte,7.39,3.1,5.068240408,0.0729165,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR3690clip.MP4_621Clipped
Cebus capucinus,La Suerte,7.45,3.1,5.109389857,0.6618455,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR29283-65_1Clipped
Cebus capucinus,La Suerte,7.51,3.1,5.150539305,0.621958,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR02976-6.MP4_80Clipped
Cebus capucinus,La Suerte,7.51,3.1,5.150539305,0.632883,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR02966-5.MP4_10Clipped
Cebus capucinus,La Suerte,7.8,3.1,5.349428306,0.5159755,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR31713-129_1Clipped
Cebus capucinus,La Suerte,7.82,3.1,5.363144789,0.45261,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03705-112_1365Clipped
Cebus capucinus,La Suerte,7.82,3.1,5.363144789,0.481848,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03675-109.MP4_1Clipped
Cebus capucinus,La Suerte,7.82,3.1,5.363144789,0.535404,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03705-112_1180Clipped
Cebus capucinus,La Suerte,7.82,3.1,5.363144789,0.580194,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR03705-112_1365Clipped
Cebus capucinus,La Suerte,8.02,3.1,5.500309617,0.642857,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR29853-40.MP4_1689Clipped
Cebus capucinus,La Suerte,8.13,3.1,5.575750273,0.5822925,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR02556-14_1Clipped
Cebus capucinus,La Suerte,8.13,3.1,5.575750273,0.596207,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR02556-14_1Clipped
Cebus capucinus,La Suerte,8.55,3.1,5.863796412,0.606296,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR00325-33_1Clipped
Cebus capucinus,La Suerte,8.66,3.1,5.939237068,0.5737845,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR99695-112_135Clipped
Cebus capucinus,La Suerte,9.23,3.1,6.330156829,0.237008,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR98545-26_550Clipped
Cebus capucinus,La Suerte,9.27,3.1,6.357589795,0.614849,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR99735-116_1Clipped
Cebus capucinus,La Suerte,10,3.1,6.858241418,0.609307,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR99945-137_1Clipped
Cebus capucinus,La Suerte,10.85,3.1,7.441191939,0.3259015,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR31343-92.MP4_1Clipped
Cebus capucinus,La Suerte,11.11,3.1,7.619506216,0.6115005,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR3690clip.MP4_2850Clipped
Cebus capucinus,La Suerte,12.42,3.1,8.517935841,0.6155115,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR99855-128_1Clipped
Cebus capucinus,La Suerte,13.99,3.1,9.594679744,0.1648815,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR00035-4_200Clipped
Cebus capucinus,La Suerte,14.5,3.1,9.944450056,0.6046495,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR27943-26.MP4_396Clipped
Cebus capucinus,La Suerte,14.5,3.1,9.944450056,0.6192675,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR27943-26.MP4_396Clipped
Cebus capucinus,La Suerte,15.22,3.1,10.43824344,0.5425,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR33663-41.MP4_25Clipped
Cebus capucinus,La Suerte,15.63,3.1,10.71943134,0.6533125,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR01885-30_350Clipped
Cebus capucinus,La Suerte,18.93,3.1,12.982651,0.6077415,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR98445-16_1Clipped
Cebus capucinus,La Suerte,18.93,3.1,12.982651,0.6608045,0.31139353,0.040801457,0.538357502,2.09E-10,-0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR98435-15_1Clipped
Lagothrix lagotricha,Tiputini,1.24,7.2,0.642161385,0.6870925,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09234-23_245Clipped
Lagothrix lagotricha,Tiputini,1.5,7.2,0.776808126,0.538629,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0710.MP41_1Clipped
Lagothrix lagotricha,Tiputini,1.5,7.2,0.776808126,0.67382,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0712.MP4245_245Clipped
Lagothrix lagotricha,Tiputini,1.86,7.2,0.963242077,0.574544,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR08974-105.MP4_80Clipped
Lagothrix lagotricha,Tiputini,1.86,7.2,0.963242077,0.5963815,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR08914-99.MP4_250Clipped
Lagothrix lagotricha,Tiputini,1.9,7.2,0.98395696,0.5579255,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR08964-104.MP4_510Clipped
Lagothrix lagotricha,Tiputini,1.9,7.2,0.98395696,0.578888,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR08904-98.MP4_350Clipped
Lagothrix lagotricha,Tiputini,1.98,7.2,1.025386727,0.538894,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22913-20.MP4_100Clipped
Lagothrix lagotricha,Tiputini,2.12,7.2,1.097888819,0.68121,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR15372-94.MP4_680Clipped
Lagothrix lagotricha,Tiputini,2.22,7.2,1.149676027,0.5410575,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22761-26_1141Clipped
Lagothrix lagotricha,Tiputini,2.3,7.2,1.191105794,0.6219155,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09433-10.MP4_1Clipped
Lagothrix lagotricha,Tiputini,2.5,7.2,1.294680211,0.6062525,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0695compliance and presentation quality.MP4_7583Clipped
Lagothrix lagotricha,Tiputini,3.17,7.2,1.641654507,0.6678135,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22801-30_341Clipped
Lagothrix lagotricha,Tiputini,3.17,7.2,1.641654507,0.6784305,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22801-30_567Clipped
Lagothrix lagotricha,Tiputini,3.33,7.2,1.724514041,0.675339,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR15392-96.MP4_1Clipped
Lagothrix lagotricha,Tiputini,3.4,7.2,1.760765087,0.6087995,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22603-53_70Clipped
Lagothrix lagotricha,Tiputini,3.8,7.2,1.96791392,0.5943125,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR10453-9.MP4_520Clipped
Lagothrix lagotricha,Tiputini,3.9,7.2,2.019701129,0.6652085,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1077.MP4275_275Clipped
Lagothrix lagotricha,Tiputini,3.97,7.2,2.055952175,0.6691765,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR14663-97.MP4_1Clipped
Lagothrix lagotricha,Tiputini,4,7.2,2.071488337,0.601441,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22923-21.MP4_220Clipped
Lagothrix lagotricha,Tiputini,4,7.2,2.071488337,0.626933,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR10413-5.MP4_1Clipped
Lagothrix lagotricha,Tiputini,4,7.2,2.071488337,0.653807,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05484-41.MP4_250Clipped
Lagothrix lagotricha,Tiputini,4.19,7.2,2.169884033,0.715108,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05394-32.MP4_1401Clipped
Lagothrix lagotricha,Tiputini,4.4,7.2,2.278637171,0.612171,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09004-108.MP4_145Clipped
Lagothrix lagotricha,Tiputini,4.4,7.2,2.278637171,0.6224245,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR08994-107.MP4_1Clipped
Lagothrix lagotricha,Tiputini,4.43,7.2,2.294173334,0.649454,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR11501-69.MP4_175Clipped
Lagothrix lagotricha,Tiputini,4.5,7.2,2.330424379,0.680618,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09164-16.MP4_1Clipped
Lagothrix lagotricha,Tiputini,4.58,7.2,2.371854146,0.676351,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR07014-2.MP4_95Clipped
Lagothrix lagotricha,Tiputini,4.76,7.2,2.465071121,0.590304,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22911-41.MP4_129Clipped
Lagothrix lagotricha,Tiputini,4.76,7.2,2.465071121,0.6268725,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22841-34_890Clipped
Lagothrix lagotricha,Tiputini,4.76,7.2,2.465071121,0.628907,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22851-35_1330Clipped
Lagothrix lagotricha,Tiputini,4.76,7.2,2.465071121,0.656074,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22881-38.MP4_300Clipped
Lagothrix lagotricha,Tiputini,4.8,7.2,2.485786005,0.618027,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22831-33.MP4_225Clipped
Lagothrix lagotricha,Tiputini,4.8,7.2,2.485786005,0.6739605,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09383-5.MP4_1Clipped
Lagothrix lagotricha,Tiputini,4.8,7.2,2.485786005,0.678395,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09383-5.MP4_1Clipped
Lagothrix lagotricha,Tiputini,5.2,7.2,2.692934838,0.6403445,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05384-31.MP4_150Clipped
Lagothrix lagotricha,Tiputini,5.4,7.2,2.796509255,0.584302,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06724-74.MP4_1029Clipped
Lagothrix lagotricha,Tiputini,5.43,7.2,2.812045418,0.6660295,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1173newbranchtorightofbranch3.MP4_355Clipped
Lagothrix lagotricha,Tiputini,5.5,7.2,2.848296464,0.616551,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0512.MP41_1Clipped
Lagothrix lagotricha,Tiputini,5.9,7.2,3.055445298,0.57467,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1203.MP41_1Clipped
Lagothrix lagotricha,Tiputini,5.9,7.2,3.055445298,0.612931,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR24471-41.MP4_430Clipped
Lagothrix lagotricha,Tiputini,5.9,7.2,3.055445298,0.62367,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1203.MP42_607Clipped
Lagothrix lagotricha,Tiputini,6.1,7.2,3.159019714,0.6515855,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22963-25_423Clipped
Lagothrix lagotricha,Tiputini,6.1,7.2,3.159019714,0.6609195,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1175.MP41115_1115Clipped
Lagothrix lagotricha,Tiputini,6.2,7.2,3.210806923,0.629731,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0465.MP41_1Clipped
Lagothrix lagotricha,Tiputini,6.21,7.2,3.215985644,0.5412745,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0696.MP4150_150Clipped
Lagothrix lagotricha,Tiputini,6.21,7.2,3.215985644,0.6156195,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0696.MP4150_150Clipped
Lagothrix lagotricha,Tiputini,6.21,7.2,3.215985644,0.6840795,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0696.MP41225_1225Clipped
Lagothrix lagotricha,Tiputini,6.3,7.2,3.262594131,0.6627415,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06484-50.MP4_90Clipped
Lagothrix lagotricha,Tiputini,6.48,7.2,3.355811106,0.61271,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06464-48.MP4_3398Clipped
Lagothrix lagotricha,Tiputini,6.5,7.2,3.366168548,0.5964105,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0363.MP42567_2567Clipped
Lagothrix lagotricha,Tiputini,6.5,7.2,3.366168548,0.6018545,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0349.MP42615_2615Clipped
Lagothrix lagotricha,Tiputini,6.5,7.2,3.366168548,0.616278,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0349.MP42615_2615Clipped
Lagothrix lagotricha,Tiputini,6.5,7.2,3.366168548,0.6371995,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0368.MP4283_283Clipped
Lagothrix lagotricha,Tiputini,6.5,7.2,3.366168548,0.640519,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0371.MP42121_2121Clipped
Lagothrix lagotricha,Tiputini,6.56,7.2,3.397240873,0.683801,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR23053-34.MP4_198Clipped
Lagothrix lagotricha,Tiputini,6.6,7.2,3.417955757,0.6090255,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05354-28.MP4_601Clipped
Lagothrix lagotricha,Tiputini,6.6,7.2,3.417955757,0.636071,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05394-32.MP4_600Clipped
Lagothrix lagotricha,Tiputini,6.7,7.2,3.469742965,0.586245,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0759.MP4415_415Clipped
Lagothrix lagotricha,Tiputini,6.7,7.2,3.469742965,0.6376405,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22743-3.MP4_2043Clipped
Lagothrix lagotricha,Tiputini,6.7,7.2,3.469742965,0.6607905,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0760.MP41_1Clipped
Lagothrix lagotricha,Tiputini,6.7,7.2,3.469742965,0.677399,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22753-4.MP4_60Clipped
Lagothrix lagotricha,Tiputini,6.74,7.2,3.490457848,0.6577835,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22733-2.MP4_60Clipped
Lagothrix lagotricha,Tiputini,7.2,7.2,3.728679007,0.575297,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0702.MP41_1Clipped
Lagothrix lagotricha,Tiputini,7.2,7.2,3.728679007,0.6343545,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0703.MP41_1Clipped
Lagothrix lagotricha,Tiputini,7.37,7.2,3.816717261,0.6805325,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR07044-5.MP4_710Clipped
Lagothrix lagotricha,Tiputini,7.4,7.2,3.832253424,0.593158,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05394-32.MP4_1002Clipped
Lagothrix lagotricha,Tiputini,7.4,7.2,3.832253424,0.6387915,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR05354-28.MP4_1401Clipped
Lagothrix lagotricha,Tiputini,7.66,7.2,3.966900166,0.6626525,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09094-9.MP4_200Clipped
Lagothrix lagotricha,Tiputini,7.7,7.2,3.987615049,0.6363215,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1206.MP475_75Clipped
Lagothrix lagotricha,Tiputini,7.77,7.2,4.023866095,0.6498585,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06604-62.MP4_1Clipped
Lagothrix lagotricha,Tiputini,7.8,7.2,4.039402258,0.621621,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06584-60.MP4_1Clipped
Lagothrix lagotricha,Tiputini,8,7.2,4.142976675,0.5826725,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06514-53.MP4_150Clipped
Lagothrix lagotricha,Tiputini,8,7.2,4.142976675,0.61727,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06624-64.MP4_1Clipped
Lagothrix lagotricha,Tiputini,8.2,7.2,4.246551091,0.60329,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0363.MP42200_2200Clipped
Lagothrix lagotricha,Tiputini,8.2,7.2,4.246551091,0.614843,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06464-48.MP4_2598Clipped
Lagothrix lagotricha,Tiputini,8.2,7.2,4.246551091,0.62216,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP45_2735Clipped
Lagothrix lagotricha,Tiputini,8.2,7.2,4.246551091,0.629561,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0371.MP41692_1692Clipped
Lagothrix lagotricha,Tiputini,8.2,7.2,4.246551091,0.6354925,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0368.MP41_1Clipped
Lagothrix lagotricha,Tiputini,8.95,7.2,4.634955155,0.676552,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1204.MP41_682Clipped
Lagothrix lagotricha,Tiputini,9,7.2,4.660848759,0.57382,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1204.MP42_1500Clipped
Lagothrix lagotricha,Tiputini,9,7.2,4.660848759,0.582051,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1204.MP42_1500Clipped
